"DATE","MESSAGE","ROLE","EVENT_ID","TYPE"
2025-07-09 02:38:52.6427,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",767,"end"
2025-07-09 02:38:52.6786,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",769,"start"
2025-07-09 02:39:01.9799,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",769,"end"
2025-07-09 02:39:02.0094,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",772,"start"
2025-07-09 02:41:02.5646,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",772,"end"
2025-07-09 02:41:02.5955,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",773,"start"
2025-07-09 02:41:02.5967,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",773,"end"
2025-07-09 02:41:02.6215,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",776,"start"
2025-07-09 02:43:03.193,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",776,"end"
2025-07-09 02:43:03.2,"Starting Category: Guider, Item: Dither","Dither",777,"start"
2025-07-09 02:43:14.5471,"Finishing Category: Guider, Item: Dither","Dither",777,"end"
2025-07-09 02:43:14.5686,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",779,"start"
2025-07-09 02:43:14.5699,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",779,"end"
2025-07-09 02:43:14.5972,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",782,"start"
2025-07-09 02:45:15.18,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",782,"end"
2025-07-09 02:45:15.2204,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",784,"start"
2025-07-09 02:45:21.9899,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",784,"end"
2025-07-09 02:45:22.0166,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",787,"start"
2025-07-09 02:46:22.5539,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",787,"end"
2025-07-09 02:46:22.5757,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",789,"start"
2025-07-09 02:46:27.9646,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",789,"end"
2025-07-09 02:46:28.0052,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",792,"start"
2025-07-09 02:47:28.5772,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",792,"end"
2025-07-09 02:47:28.6102,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",794,"start"
2025-07-09 02:47:33.9926,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",794,"end"
2025-07-09 02:47:34.0194,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",797,"start"
2025-07-09 02:48:34.6081,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",797,"end"
2025-07-09 02:48:34.6402,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",799,"start"
2025-07-09 02:48:39.9926,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",799,"end"
2025-07-09 02:48:40.023,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",802,"start"
2025-07-09 02:50:40.6153,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",802,"end"
2025-07-09 02:50:40.6374,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",803,"start"
2025-07-09 02:50:40.6385,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",803,"end"
2025-07-09 02:50:40.664,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",806,"start"
2025-07-09 02:52:41.1934,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",806,"end"
2025-07-09 02:52:41.1999,"Starting Category: Guider, Item: Dither","Dither",807,"start"
2025-07-09 02:52:52.96,"Finishing Category: Guider, Item: Dither","Dither",807,"end"
2025-07-09 02:52:52.9871,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",809,"start"
2025-07-09 02:52:52.9882,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",809,"end"
2025-07-09 02:52:53.014,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",812,"start"
2025-07-09 02:54:53.5813,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",812,"end"
2025-07-09 02:54:53.6051,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",814,"start"
2025-07-09 02:54:57.9926,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",814,"end"
2025-07-09 02:54:58.0217,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",817,"start"
2025-07-09 02:55:58.5997,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",817,"end"
2025-07-09 02:55:58.6282,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",819,"start"
2025-07-09 02:56:03.9875,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",819,"end"
2025-07-09 02:56:04.0142,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",822,"start"
2025-07-09 02:57:04.5404,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",822,"end"
2025-07-09 02:57:04.5591,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",824,"start"
2025-07-09 02:57:16.0038,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",824,"end"
2025-07-09 02:57:16.055,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",827,"start"
2025-07-09 02:58:16.6657,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",827,"end"
2025-07-09 02:58:16.6966,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",829,"start"
2025-07-09 02:58:21.9639,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",829,"end"
2025-07-09 02:58:22.0066,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",832,"start"
2025-07-09 03:00:22.6063,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",832,"end"
2025-07-09 03:00:22.6265,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",833,"start"
2025-07-09 03:00:22.6275,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",833,"end"
2025-07-09 03:00:22.6567,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",836,"start"
2025-07-09 03:02:23.2936,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",836,"end"
2025-07-09 03:02:23.3,"Starting Category: Guider, Item: Dither","Dither",837,"start"
2025-07-09 03:02:35.9395,"Finishing Category: Guider, Item: Dither","Dither",837,"end"
2025-07-09 03:02:35.9584,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",839,"start"
2025-07-09 03:02:35.9595,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",839,"end"
2025-07-09 03:02:36.0227,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",842,"start"
2025-07-09 03:04:36.6052,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",842,"end"
2025-07-09 03:04:36.6268,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",844,"start"
2025-07-09 03:04:41.9985,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",844,"end"
2025-07-09 03:04:42.0238,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",847,"start"
2025-07-09 03:05:42.6213,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",847,"end"
2025-07-09 03:05:42.6441,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",849,"start"
2025-07-09 03:05:52.0149,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",849,"end"
2025-07-09 03:05:52.0403,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",852,"start"
2025-07-09 03:06:52.5767,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",852,"end"
2025-07-09 03:06:52.6092,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",854,"start"
2025-07-09 03:06:58.0057,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",854,"end"
2025-07-09 03:06:58.0306,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",857,"start"
2025-07-09 03:07:58.5885,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",857,"end"
2025-07-09 03:07:58.6188,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",859,"start"
2025-07-09 03:08:03.9972,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",859,"end"
2025-07-09 03:08:04.0217,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",862,"start"
2025-07-09 03:10:04.5907,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",862,"end"
2025-07-09 03:10:04.6072,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",863,"start"
2025-07-09 03:10:04.6087,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",863,"end"
2025-07-09 03:10:04.6344,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",866,"start"
2025-07-09 03:12:05.1945,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",866,"end"
2025-07-09 03:12:05.2006,"Starting Category: Guider, Item: Dither","Dither",867,"start"
2025-07-09 03:12:17.5559,"Finishing Category: Guider, Item: Dither","Dither",867,"end"
2025-07-09 03:12:17.5746,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",869,"start"
2025-07-09 03:12:17.5761,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",869,"end"
2025-07-09 03:12:17.6017,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",872,"start"
2025-07-09 03:14:18.1806,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",872,"end"
2025-07-09 03:14:18.1993,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",874,"start"
2025-07-09 03:14:23.9629,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",874,"end"
2025-07-09 03:14:23.9889,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",877,"start"
2025-07-09 03:15:24.6125,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",877,"end"
2025-07-09 03:15:24.6347,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",879,"start"
2025-07-09 03:15:30.006,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",879,"end"
2025-07-09 03:15:30.0314,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",882,"start"
2025-07-09 03:16:30.589,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",882,"end"
2025-07-09 03:16:30.6333,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",884,"start"
2025-07-09 03:16:35.9795,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",884,"end"
2025-07-09 03:16:36.0115,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",887,"start"
2025-07-09 03:17:36.6086,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",887,"end"
2025-07-09 03:17:36.638,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",889,"start"
2025-07-09 03:17:41.9953,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",889,"end"
2025-07-09 03:17:42.0218,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",892,"start"
2025-07-09 03:19:42.6107,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",892,"end"
2025-07-09 03:19:42.628,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",893,"start"
2025-07-09 03:19:42.6293,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",893,"end"
2025-07-09 03:19:42.6557,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",896,"start"
2025-07-09 03:21:43.2395,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",896,"end"
2025-07-09 03:21:43.2447,"Starting Category: Guider, Item: Dither","Dither",897,"start"
2025-07-09 03:21:54.5019,"Finishing Category: Guider, Item: Dither","Dither",897,"end"
2025-07-09 03:21:54.518,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",899,"start"
2025-07-09 03:21:54.5192,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",899,"end"
2025-07-09 03:21:54.5438,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",902,"start"
2025-07-09 03:23:55.1407,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",902,"end"
2025-07-09 03:23:55.1573,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",904,"start"
2025-07-09 03:23:59.9986,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",904,"end"
2025-07-09 03:24:00.0619,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",907,"start"
2025-07-09 03:25:00.677,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",907,"end"
2025-07-09 03:25:00.692,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",909,"start"
2025-07-09 03:25:05.9824,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",909,"end"
2025-07-09 03:25:06.019,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",912,"start"
2025-07-09 03:26:06.6101,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",912,"end"
2025-07-09 03:26:06.6261,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",914,"start"
2025-07-09 03:26:11.9652,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",914,"end"
2025-07-09 03:26:11.9917,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",917,"start"
2025-07-09 03:27:12.4756,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",917,"end"
2025-07-09 03:27:12.5085,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",919,"start"
2025-07-09 03:27:17.9781,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",919,"end"
2025-07-09 03:27:18.0053,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",922,"start"
2025-07-09 03:29:18.5805,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",922,"end"
2025-07-09 03:29:18.6021,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",923,"start"
2025-07-09 03:29:18.6118,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",923,"end"
2025-07-09 03:29:18.6464,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",926,"start"
2025-07-09 03:31:19.281,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",926,"end"
2025-07-09 03:31:19.2878,"Starting Category: Guider, Item: Dither","Dither",927,"start"
2025-07-09 03:31:30.3186,"Finishing Category: Guider, Item: Dither","Dither",927,"end"
2025-07-09 03:31:30.3326,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",929,"start"
2025-07-09 03:31:30.3335,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",929,"end"
2025-07-09 03:31:30.3577,"Starting Category: Focuser, Item: RunAutofocus","RunAutofocus",933,"start"
2025-07-09 03:34:06.6469,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",934,"start"
2025-07-09 03:36:08.2409,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",934,"end"
2025-07-09 03:36:08.2585,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",936,"start"
2025-07-09 03:36:14.0057,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R","SwitchFilter",936,"end"
2025-07-09 03:36:14.0342,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",939,"start"
2025-07-09 03:37:14.5343,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",939,"end"
2025-07-09 03:37:14.5552,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",941,"start"
2025-07-09 03:37:19.9858,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G","SwitchFilter",941,"end"
2025-07-09 03:37:20.0148,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",944,"start"
2025-07-09 03:38:20.6475,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",944,"end"
2025-07-09 03:38:20.6726,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",946,"start"
2025-07-09 03:38:25.9692,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B","SwitchFilter",946,"end"
2025-07-09 03:38:25.996,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",949,"start"
2025-07-09 03:39:26.6268,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",949,"end"
2025-07-09 03:39:26.6619,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",951,"start"
2025-07-09 03:39:31.9985,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",951,"end"
2025-07-09 03:39:32.0244,"Starting Category: Focuser, Item: RunAutofocus","RunAutofocus",955,"start"
2025-07-09 03:41:18.9455,"Finishing Category: Focuser, Item: RunAutofocus","RunAutofocus",955,"end"
2025-07-09 03:41:18.946,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",956,"start"
2025-07-09 03:43:20.4773,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",956,"end"
2025-07-09 03:43:20.4984,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",957,"start"
2025-07-09 03:43:20.4996,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",957,"end"
2025-07-09 03:43:20.5257,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",960,"start"
2025-07-09 03:45:21.0774,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 120, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1","TakeExposure",960,"end"
2025-07-09 03:45:21.0839,"Starting Category: Guider, Item: Dither","Dither",961,"start"
2025-07-09 03:45:32.0433,"Finishing Category: Guider, Item: Dither","Dither",961,"end"
2025-07-09 03:45:32.0617,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",963,"start"
2025-07-09 03:45:32.0628,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L","SwitchFilter",963,"end"
